"","BGN_DATE","END_DATE","COUNTYNAME","STATE","EVTYPE","F","MAG","FATALITIES","INJURIES","LATITUDE","LONGITUDE","LATITUDE_E","LONGITUDE_","Year","Bgn.Time","End.Time","Damage","CropDamage"
"339",2004-05-24,2004-05-24,"RALLS","MO","TORNADO",0,0,0,0,39.5833333333333,91.2833333333333,3935,9117,2004,9.91666666666667,9.91666666666667,0,0
"340",2004-05-25,2004-05-25,"BOLLINGER","MO","TORNADO",0,0,0,0,37.5666666666667,90.0166666666667,3734,9000,2004,4.91666666666667,4.93333333333333,0,0
"341",2004-05-26,2004-05-26,"BATES","MO","TORNADO",0,0,0,0,38.0333333333333,94.2333333333333,3802,9413,2004,8.83333333333333,8.86666666666667,0,0
"342",2004-05-26,2004-05-26,"ST. CLAIR","MO","TORNADO",2,0,0,1,37.9666666666667,93.95,3758,9342,2004,9.33333333333333,9.66666666666667,5e+05,0
"343",2004-05-27,2004-05-27,"HARRISON","MO","TORNADO",0,0,0,0,40.15,93.7833333333333,4008,9347,2004,1.73333333333333,1.76666666666667,0,0
"344",2004-05-27,2004-05-27,"DAVIESS","MO","TORNADO",0,0,0,0,40.1166666666667,93.8166666666667,4006,9349,2004,1.76666666666667,1.8,0,0
"345",2004-05-27,2004-05-27,"GRUNDY","MO","TORNADO",0,0,0,0,40.0833333333333,93.7,4005,9342,2004,1.9,1.91666666666667,0,0
"346",2004-05-27,2004-05-27,"MONTGOMERY","MO","TORNADO",0,0,0,0,38.85,91.3166666666667,3851,9119,2004,5.66666666666667,5.7,0,0
"347",2004-05-27,2004-05-27,"ST. CHARLES","MO","TORNADO",0,0,0,0,38.5833333333333,90.8333333333333,3835,9050,2004,6.5,6.51666666666667,0,0
"348",2004-05-27,2004-05-27,"FRANKLIN","MO","TORNADO",0,0,0,0,38.55,90.8166666666667,3833,9049,2004,6.58333333333333,6.66666666666667,0,0
"349",2004-05-27,2004-05-27,"JEFFERSON","MO","TORNADO",0,0,0,0,38.2666666666667,90.6,3816,9036,2004,7.16666666666667,7.16666666666667,0,0
"350",2004-05-27,2004-05-27,"ST. FRANCOIS","MO","TORNADO",0,0,0,0,37.9666666666667,90.3833333333333,3758,9023,2004,7.66666666666667,7.7,0,0
"351",2004-05-29,2004-05-29,"PLATTE","MO","TORNADO",3,0,0,0,39.4666666666667,94.8,3930,9449,2004,5.36666666666667,5.5,30000,0
"352",2004-05-29,2004-05-29,"BUCHANAN","MO","TORNADO",3,0,0,0,39.5166666666667,94.8333333333333,3934,9454,2004,5.5,5.66666666666667,0,0
"353",2004-05-29,2004-05-29,"CLINTON","MO","TORNADO",0,0,0,0,39.6,94.6,3936,9436,2004,6.58333333333333,6.66666666666667,0,0
"354",2004-05-29,2004-05-29,"BUCHANAN","MO","TORNADO",0,0,0,0,39.65,94.7666666666667,3939,9446,2004,7.08333333333333,7.13333333333333,0,0
"355",2004-05-29,2004-05-29,"CLINTON","MO","TORNADO",1,0,0,0,39.55,94.45,3946,9413,2004,7.66666666666667,8.05,20000,0
"356",2004-05-29,2004-05-29,"DE KALB","MO","TORNADO",1,0,0,0,39.75,94.3833333333333,3945,9422,2004,8.05,8.08333333333333,10000,0
"357",2004-05-29,2004-05-29,"DE KALB","MO","TORNADO",2,0,0,0,39.7166666666667,94.35,3946,9420,2004,8.66666666666667,8.91666666666667,0,0
"358",2004-05-29,2004-05-29,"DE KALB","MO","TORNADO",0,0,0,0,39.8833333333333,94.4166666666667,3954,9425,2004,9.25,9.28333333333333,0,0
"359",2004-05-29,2004-05-29,"DE KALB","MO","TORNADO",4,0,3,6,39.8833333333333,94.25,3955,9410,2004,9.5,9.58333333333333,3e+05,0
"360",2004-05-29,2004-05-29,"DAVIESS","MO","TORNADO",4,0,0,0,39.95,94.2666666666667,4008,9408,2004,9.58333333333333,9.83333333333333,0,0
"361",2004-05-29,2004-05-29,"DE KALB","MO","TORNADO",0,0,0,0,40.0166666666667,94.2666666666667,4003,9416,2004,9.66666666666667,9.7,0,0
"362",2004-05-29,2004-05-29,"HARRISON","MO","TORNADO",4,0,0,0,40.2,94.0333333333333,4013,9402,2004,9.83333333333333,10.0833333333333,0,0
"363",2004-05-29,2004-05-29,"DAVIESS","MO","TORNADO",0,0,0,0,40.1,93.9,4009,9350,2004,10.3,10.6166666666667,0,0
"364",2004-05-29,2004-05-29,"HARRISON","MO","TORNADO",0,0,0,0,40.1333333333333,93.8,4009,9348,2004,10.6166666666667,10.6333333333333,0,0
"365",2004-05-29,2004-05-29,"GRUNDY","MO","TORNADO",0,0,0,0,40.25,93.6833333333333,4016,9340,2004,10.7666666666667,10.9166666666667,0,0
"366",2004-05-29,2004-05-29,"MERCER","MO","TORNADO",0,0,0,0,40.2833333333333,93.65,4019,9337,2004,10.9166666666667,10.9333333333333,0,0
"367",2004-05-30,2004-05-30,"SHANNON","MO","TORNADO",0,0,0,0,37.0833333333333,91.45,3705,9127,2004,2.38333333333333,2.38333333333333,0,0
"368",2004-05-30,2004-05-30,"LACLEDE","MO","TORNADO",1,0,0,0,37.65,92.6333333333333,3740,9238,2004,2.88333333333333,2.91666666666667,10000,0
"369",2004-05-30,2004-05-30,"ST. LOUIS","MO","TORNADO",1,0,1,0,38.75,90.35,3846,9020,2004,4.33333333333333,4.46666666666667,1e+05,0
"370",2004-05-30,2004-05-30,"REYNOLDS","MO","TORNADO",0,0,0,0,37.4,91.0666666666667,3724,9104,2004,4.75,4.76666666666667,0,0
"371",2004-06-12,2004-06-12,"ST. FRANCOIS","MO","TORNADO",0,0,0,0,37.7666666666667,90.6333333333333,3746,9038,2004,7.75,7.78333333333333,0,0
"372",2004-06-12,2004-06-12,"JASPER","MO","TORNADO",0,0,0,0,37.2166666666667,94.5333333333333,3713,9432,2004,3.83333333333333,3.83333333333333,0,0
"373",2004-06-13,2004-06-13,"NODAWAY","MO","TORNADO",0,0,0,0,40.5166666666667,95.1333333333333,4031,9508,2004,6.81666666666667,6.83333333333333,0,0
"374",2004-07-04,2004-07-04,"NEWTON","MO","TORNADO",1,0,0,0,36.9666666666667,94.55,3658,9433,2004,6.08333333333333,6.1,150000,0
"375",2004-10-29,2004-10-29,"JOHNSON","MO","TORNADO",1,0,0,0,38.8666666666667,93.5166666666667,3851,9328,2004,6.25,6.26666666666667,0,0
"376",2004-10-29,2004-10-29,"PETTIS","MO","TORNADO",1,0,0,0,38.85,93.5,3855,9322,2004,6.26666666666667,6.46666666666667,3e+05,0
"377",2004-10-29,2004-10-29,"SALINE","MO","TORNADO",1,0,0,0,38.95,93.35,3857,9321,2004,6.46666666666667,6.51666666666667,20000,0
"378",2004-07-05,2004-07-05,"MILLER","MO","TORNADO",1,0,0,0,38.3166666666667,92.5333333333333,3819,9232,2004,6.56666666666667,6.58333333333333,50000,0
"379",2004-07-05,2004-07-05,"MILLER","MO","TORNADO",1,0,0,0,38.3166666666667,92.5,3819,9230,2004,6.61666666666667,6.63333333333333,10000,0
"380",2004-07-05,2004-07-05,"MILLER","MO","TORNADO",1,0,0,0,38.35,92.4666666666667,3821,9228,2004,6.66666666666667,6.68333333333333,10000,0
"381",2004-07-16,2004-07-16,"CLAY","MO","TORNADO",0,0,0,0,39.2333333333333,94.4833333333333,3914,9429,2004,2.06666666666667,2.1,0,0
"382",2004-08-26,2004-08-26,"NODAWAY","MO","TORNADO",0,0,0,0,40.3666666666667,95.0833333333333,4022,9505,2004,9.15,9.16666666666667,0,0
"383",2004-08-26,2004-08-26,"WORTH","MO","TORNADO",0,0,0,0,40.4,94.5666666666667,4024,9434,2004,10.3333333333333,10.3666666666667,0,0
"384",2004-10-18,2004-10-18,"WASHINGTON","MO","TORNADO",1,0,0,7,37.95,90.8,3757,9048,2004,3.13333333333333,3.15,0,0
"385",2004-10-18,2004-10-18,"WASHINGTON","MO","TORNADO",0,0,0,0,37.9666666666667,90.7833333333333,3758,9046,2004,3.16666666666667,3.18333333333333,0,0
"386",2004-10-18,2004-10-18,"WASHINGTON","MO","TORNADO",0,0,0,0,37.95,90.7666666666667,3758,9045,2004,3.18333333333333,3.21666666666667,0,0
"387",2004-10-18,2004-10-18,"WASHINGTON","MO","TORNADO",0,0,0,0,37.95,90.7333333333333,3757,9044,2004,3.2,3.23333333333333,0,0
"388",2004-10-18,2004-10-18,"WASHINGTON","MO","TORNADO",0,0,0,0,37.95,90.7333333333333,3757,9044,2004,3.21666666666667,3.25,0,0
"389",2004-10-18,2004-10-18,"IRON","MO","TORNADO",1,0,0,0,37.6,90.6333333333333,3736,9038,2004,3.43333333333333,3.5,0,0
"390",2004-10-18,2004-10-18,"IRON","MO","TORNADO",0,0,0,0,37.6,90.5833333333333,3736,9035,2004,3.58333333333333,3.6,0,0
"391",2004-10-18,2004-10-18,"REYNOLDS","MO","TORNADO",0,0,0,0,37.3333333333333,90.9166666666667,3720,9055,2004,3.61666666666667,3.63333333333333,1e+05,0
"392",2004-10-18,2004-10-18,"MADISON","MO","TORNADO",0,0,0,0,37.5833333333333,90.3333333333333,3734,9020,2004,3.98333333333333,4.03333333333333,0,0
"393",2004-10-18,2004-10-18,"MADISON","MO","TORNADO",1,0,0,0,37.5833333333333,90.2833333333333,3736,9010,2004,4.16666666666667,4.31666666666667,0,0
"394",2004-10-18,2004-10-18,"BOLLINGER","MO","TORNADO",0,0,0,0,37.5833333333333,89.9666666666667,3735,8958,2004,4.85,4.85,0,0
"395",2004-10-18,2004-10-18,"PEMISCOT","MO","TORNADO",2,0,3,7,36.05,89.8166666666667,3603,8949,2004,6.91666666666667,7,3e+05,0
"396",2004-10-26,2004-10-26,"SCOTT","MO","TORNADO",1,0,0,0,37.1333333333333,89.6,3708,8936,2004,4.15,4.16666666666667,1e+05,0
"397",2004-10-26,2004-10-26,"SCOTT","MO","TORNADO",0,0,0,0,37.1666666666667,89.55,3711,8933,2004,4.26666666666667,4.28333333333333,0,0
"398",2004-10-26,2004-10-26,"STE. GENEVIEVE","MO","TORNADO",0,0,0,0,37.8666666666667,90,3752,9000,2004,4.75,4.75,0,0
"399",2004-10-29,2004-10-29,"JOHNSON","MO","TORNADO",0,0,0,0,38.7333333333333,93.7666666666667,3845,9345,2004,5.88333333333333,5.96666666666667,5000,0
"400",2004-11-01,2004-11-01,"WEBSTER","MO","TORNADO",1,0,0,0,37.2166666666667,93,3717,9256,2004,5.25,5.36666666666667,50000,0
"401",2004-11-01,2004-11-01,"HOWELL","MO","TORNADO",0,0,0,0,37,91.7166666666667,3700,9143,2004,10.5,10.5,0,0
"402",2005-01-12,2005-01-12,"OZARK","MO","TORNADO",0,0,0,0,36.5833333333333,92.2833333333333,3635,9217,2005,8.93333333333333,8.95,50000,0
"403",2005-01-12,2005-01-12,"HOWELL","MO","TORNADO",1,0,0,0,36.8666666666667,91.9,3702,9141,2005,9.5,9.83333333333333,3e+05,0
"404",2005-01-12,2005-01-12,"SHANNON","MO","TORNADO",0,0,0,0,37.0166666666667,91.6833333333333,3701,9137,2005,9.83333333333333,9.86666666666667,1e+05,0
"405",2005-04-21,2005-04-21,"JACKSON","MO","TORNADO",0,0,0,0,39.2166666666667,94.2833333333333,3913,9417,2005,6.83333333333333,6.88333333333333,0,0
"406",2005-06-04,2005-06-04,"CASS","MO","TORNADO",0,0,0,0,38.6,94.2,3836,9412,2005,5.58333333333333,5.61666666666667,0,0
"407",2005-06-04,2005-06-04,"JOHNSON","MO","TORNADO",1,0,0,2,38.6666666666667,94.0666666666667,3844,9354,2005,5.83333333333333,6.11666666666667,1100000,0
"408",2005-06-04,2005-06-04,"ANDREW","MO","TORNADO",0,0,0,0,40.05,94.95,4004,9458,2005,4.53333333333333,4.56666666666667,0,0
"409",2005-06-04,2005-06-04,"GENTRY","MO","TORNADO",1,0,0,0,40.3833333333333,94.4666666666667,4023,9428,2005,5.8,5.83333333333333,0,0
"410",2005-06-04,2005-06-04,"WORTH","MO","TORNADO",1,0,0,0,40.3833333333333,94.45,4031,9415,2005,5.83333333333333,6.16666666666667,175000,0
"411",2005-06-04,2005-06-04,"GENTRY","MO","TORNADO",0,0,0,0,40.2333333333333,94.55,4014,9433,2005,6.1,6.13333333333333,0,0
"412",2005-06-04,2005-06-04,"HARRISON","MO","TORNADO",1,0,0,0,40.5333333333333,94.25,4035,9409,2005,6.16666666666667,6.25,0,0
"413",2005-06-04,2005-06-04,"GENTRY","MO","TORNADO",0,0,0,0,40.1666666666667,94.2166666666667,4010,9413,2005,6.66666666666667,6.7,0,0
"414",2005-06-04,2005-06-04,"BUCHANAN","MO","TORNADO",0,0,0,0,39.7666666666667,94.85,3946,9451,2005,6.76666666666667,6.88333333333333,3e+05,0
"415",2005-06-04,2005-06-04,"ANDREW","MO","TORNADO",0,0,0,0,39.85,94.8333333333333,3952,9448,2005,6.88333333333333,6.91666666666667,0,0
"416",2005-06-04,2005-06-04,"DAVIESS","MO","TORNADO",0,0,0,0,39.95,94.0666666666667,3957,9404,2005,7.9,7.91666666666667,0,0
"417",2005-06-13,2005-06-13,"LINCOLN","MO","TORNADO",0,0,0,0,38.95,90.9166666666667,3857,9055,2005,4.41666666666667,4.41666666666667,0,0
"418",2005-06-13,2005-06-13,"NEWTON","MO","TORNADO",0,0,0,0,36.95,94.3166666666667,3657,9419,2005,5.16666666666667,5.16666666666667,0,0
"419",2005-09-19,2005-09-19,"CALLAWAY","MO","TORNADO",0,0,0,0,38.95,92.0333333333333,3857,9202,2005,5.6,5.6,0,0
"420",2005-11-27,2005-11-27,"CLAY","MO","TORNADO",1,0,0,0,39.3166666666667,94.25,3927,9411,2005,5.73333333333333,5.98333333333333,1200000,0
"421",2005-11-27,2005-11-27,"RAY","MO","TORNADO",1,0,0,0,39.4333333333333,94.2,3928,9412,2005,5.98333333333333,6.03333333333333,25000,0
"422",2005-06-30,2005-06-30,"NEWTON","MO","TORNADO",0,0,0,0,37.05,94.5666666666667,3702,9433,2005,9.21666666666667,9.31666666666667,0,0
"423",2005-06-30,2005-06-30,"NEWTON","MO","TORNADO",0,0,0,0,37.0333333333333,94.5333333333333,3659,9431,2005,9.41666666666667,9.58333333333333,0,0
"424",2005-08-13,2005-08-13,"COOPER","MO","TORNADO",0,0,0,0,38.8666666666667,92.7833333333333,3858,9244,2005,2.88333333333333,3,50000,0
"425",2005-09-13,2005-09-13,"BARTON","MO","TORNADO",0,0,0,0,37.6166666666667,94.5333333333333,3737,9432,2005,3.95,3.95,0,0
"426",2005-09-28,2005-09-28,"BARTON","MO","TORNADO",0,0,0,0,37.4,94.1,3724,9406,2005,2.25,2.25,0,0
"427",2005-11-05,2005-11-05,"CHRISTIAN","MO","TORNADO",1,0,0,0,36.8333333333333,92.9833333333333,3650,9254,2005,7.83333333333333,7.9,0,0
"428",2005-11-05,2005-11-05,"DOUGLAS","MO","TORNADO",1,0,0,0,36.85,92.8833333333333,3654,9237,2005,7.9,8.28333333333333,5e+05,0
"429",2005-11-05,2005-11-05,"OREGON","MO","TORNADO",2,0,0,0,36.5166666666667,91.3833333333333,3635,9110,2005,10.3333333333333,10.65,1500000,0
"430",2005-11-05,2005-11-05,"RIPLEY","MO","TORNADO",2,0,0,0,36.55,91.15,3633,9100,2005,10.65,10.9166666666667,75000,0
"431",2005-11-12,2005-11-12,"LAWRENCE","MO","TORNADO",1,0,0,1,37.0833333333333,93.8333333333333,3703,9346,2005,7.66666666666667,7.83333333333333,750000,0
"432",2005-11-15,2005-11-15,"NEW MADRID","MO","TORNADO",0,0,0,0,36.75,89.5166666666667,3646,8931,2005,12.6166666666667,12.6166666666667,0,0
"433",2005-11-15,2005-11-15,"MISSISSIPPI","MO","TORNADO",0,0,0,0,36.8,89.4,3648,8923,2005,12.7333333333333,12.7333333333333,0,0
"434",2005-11-15,2005-11-15,"NEW MADRID","MO","TORNADO",0,0,0,0,36.5666666666667,89.6666666666667,3634,8940,2005,2.5,2.5,10000,0
"435",2005-11-15,2005-11-15,"NEW MADRID","MO","TORNADO",1,0,0,2,36.5833333333333,89.6333333333333,3636,8937,2005,2.58333333333333,2.61666666666667,60000,0
"436",2005-11-27,2005-11-27,"JASPER","MO","TORNADO",0,0,0,0,37.3333333333333,94.0833333333333,3720,9405,2005,5.31666666666667,5.31666666666667,0,0
"437",2005-11-27,2005-11-27,"OZARK","MO","TORNADO",1,0,0,0,36.4833333333333,92.15,3629,9208,2005,6.7,6.75,0,0
"438",2005-11-27,2005-11-27,"HOWELL","MO","TORNADO",1,70,0,2,36.5333333333333,92.15,3633,9205,2005,6.76666666666667,6.83333333333333,75000,0
"439",2005-11-27,2005-11-27,"HOWELL","MO","TORNADO",1,0,0,2,36.6666666666667,92,3644,9159,2005,6.93333333333333,7.01666666666667,75000,0
"440",2005-11-27,2005-11-27,"RIPLEY","MO","TORNADO",2,0,1,0,36.5333333333333,91.1,3641,9100,2005,10.5,10.7,250000,0
"441",2005-11-27,2005-11-27,"ST. LOUIS","MO","TORNADO",0,0,0,0,38.6166666666667,90.3333333333333,3837,9020,2005,11.0833333333333,11.0833333333333,0,0
"442",2006-03-11,2006-03-11,"PHELPS","MO","TORNADO",0,0,0,0,37.85,91.8166666666667,3751,9146,2006,7.83333333333333,7.93333333333333,0,0
"443",2006-03-11,2006-03-11,"REYNOLDS","MO","TORNADO",1,0,0,0,37.35,90.9666666666667,3724,9047,2006,7.91666666666667,8.16666666666667,0,0
"444",2006-03-11,2006-03-11,"IRON","MO","TORNADO",2,0,0,0,37.4,90.8166666666667,3735,9031,2006,8.16666666666667,8.55,0,0
"445",2006-03-11,2006-03-11,"MADISON","MO","TORNADO",1,0,0,0,37.5,90.5833333333333,3736,9032,2006,8.55,8.8,0,0
"446",2006-03-12,2006-03-12,"PETTIS","MO","TORNADO",2,0,0,0,38.7166666666667,93.5166666666667,3844,9330,2006,8.95,9,0,0
"447",2006-03-12,2006-03-12,"CEDAR","MO","TORNADO",2,0,1,5,37.75,94.1,3752,9350,2006,9,9.28333333333333,8e+05,0
"448",2006-03-12,2006-03-12,"SCOTLAND","MO","TORNADO",0,0,0,0,40.45,92.05,4027,9156,2006,9.03333333333333,9.13333333333333,5000,0
"449",2006-01-02,2006-01-02,"ST. CHARLES","MO","TORNADO",0,0,0,0,38.6833333333333,90.9166666666667,3842,9055,2006,3,3.01666666666667,0,0
"450",2006-01-02,2006-01-02,"REYNOLDS","MO","TORNADO",0,0,0,0,37.3833333333333,91.1,3723,9105,2006,4.75,4.76666666666667,0,0
"451",2006-01-02,2006-01-02,"ST. LOUIS","MO","TORNADO",1,0,0,0,38.6666666666667,90.4166666666667,3840,9025,2006,5.41666666666667,5.45,0,0
"452",2006-02-16,2006-02-16,"SHANNON","MO","TORNADO",0,0,0,0,37.3166666666667,91.4166666666667,3719,9125,2006,4,4,0,0
"453",2006-02-16,2006-02-16,"SCOTT","MO","TORNADO",1,0,0,0,37.1,89.55,3707,8933,2006,7.3,7.33333333333333,1e+05,0
"454",2006-03-09,2006-03-09,"STODDARD","MO","TORNADO",1,0,0,0,36.8,89.9666666666667,3649,8958,2006,5.73333333333333,5.78333333333333,9e+05,0
"455",2006-03-09,2006-03-09,"PETTIS","MO","TORNADO",0,0,0,0,38.6333333333333,93.2333333333333,3838,9314,2006,12.3166666666667,12.3666666666667,5000,0
"456",2006-03-11,2006-03-11,"TANEY","MO","TORNADO",0,0,0,0,36.6333333333333,93.25,3643,9309,2006,4.58333333333333,4.96666666666667,0,0
"457",2006-03-11,2006-03-11,"DOUGLAS","MO","TORNADO",0,0,0,0,37.0166666666667,92.3166666666667,3701,9219,2006,5.83333333333333,5.85,15000,0
"458",2006-03-11,2006-03-11,"MADISON","MO","TORNADO",1,0,0,0,37.5666666666667,90.3833333333333,3733,9022,2006,8.8,8.83333333333333,0,0
"459",2006-03-11,2006-03-11,"MADISON","MO","TORNADO",1,0,0,0,37.6,90.3166666666667,3739,9015,2006,8.9,9.03333333333333,0,0
"460",2006-03-11,2006-03-11,"ST. FRANCOIS","MO","TORNADO",1,0,0,0,37.6166666666667,90.3,3739,9022,2006,9.03333333333333,9.15,0,0
"461",2006-03-11,2006-03-11,"STE. GENEVIEVE","MO","TORNADO",1,0,0,0,37.6833333333333,90.2166666666667,3742,9011,2006,9.15,9.21666666666667,0,0
"462",2006-03-11,2006-03-11,"STE. GENEVIEVE","MO","TORNADO",2,0,0,2,37.75,90.1166666666667,3747,9003,2006,9.33333333333333,9.46666666666667,0,0
"463",2006-03-11,2006-03-11,"PERRY","MO","TORNADO",3,0,2,10,37.8166666666667,90,3753,8954,2006,9.33333333333333,9.78333333333333,1e+06,0
"464",2006-03-11,2006-03-11,"JEFFERSON","MO","TORNADO",0,0,0,0,38.1,90.4,3806,9024,2006,9.66666666666667,9.68333333333333,0,0
"465",2006-03-11,2006-03-11,"JEFFERSON","MO","TORNADO",3,0,0,0,38.1166666666667,90.3333333333333,3808,9017,2006,9.7,9.78333333333333,0,0
"466",2006-03-12,2006-03-12,"BATES","MO","TORNADO",0,0,0,0,38.3333333333333,94.6166666666667,3825,9422,2006,2.4,2.7,4e+05,0
"467",2006-03-12,2006-03-12,"PETTIS","MO","TORNADO",0,0,0,0,38.8166666666667,93.3833333333333,3855,9304,2006,3.81666666666667,4.06666666666667,0,0
"468",2006-03-12,2006-03-12,"HENRY","MO","TORNADO",1,0,0,0,38.4833333333333,93.6,3830,9331,2006,3.83333333333333,3.86666666666667,0,0
"469",2006-03-12,2006-03-12,"BENTON","MO","TORNADO",1,0,0,0,38.5166666666667,93.5333333333333,3832,9327,2006,3.86666666666667,3.95,1e+05,0
"470",2006-03-12,2006-03-12,"PETTIS","MO","TORNADO",1,0,0,0,38.5,93.4666666666667,3833,9321,2006,3.95,4.08333333333333,0,0
"471",2006-03-12,2006-03-12,"COOPER","MO","TORNADO",0,0,0,0,38.95,93,3900,9255,2006,4.06666666666667,4.28333333333333,5000,0
"472",2006-03-12,2006-03-12,"PETTIS","MO","TORNADO",2,0,1,6,38.6166666666667,93.2833333333333,3840,9307,2006,4.2,4.41666666666667,2500000,0
"473",2006-03-12,2006-03-12,"MORGAN","MO","TORNADO",1,0,0,0,38.6666666666667,93.05,3840,9302,2006,4.41666666666667,4.45,10000,0
"474",2006-03-12,2006-03-12,"COOPER","MO","TORNADO",0,0,0,0,38.7166666666667,93.0333333333333,3844,9302,2006,4.5,4.51666666666667,0,0
"475",2006-03-12,2006-03-12,"HOWARD","MO","TORNADO",0,0,0,0,39.0833333333333,92.7833333333333,3907,9244,2006,4.55,4.61666666666667,0,0
"476",2006-03-12,2006-03-12,"AUDRAIN","MO","TORNADO",0,0,0,0,39.25,91.95,3919,9152,2006,5.41666666666667,5.58333333333333,0,0
"477",2006-03-12,2006-03-12,"PIKE","MO","TORNADO",0,0,0,0,39.2,91.2833333333333,3913,9117,2006,6.4,6.41666666666667,0,0
"478",2006-03-12,2006-03-12,"PIKE","MO","TORNADO",1,0,0,0,39.2166666666667,91.2833333333333,3914,9113,2006,6.41666666666667,6.55,0,0
"479",2006-03-12,2006-03-12,"JOHNSON","MO","TORNADO",0,0,0,0,38.8,93.6333333333333,3848,9344,2006,7.85,8.03333333333333,0,0
"480",2006-03-12,2006-03-12,"BATES","MO","TORNADO",2,0,0,0,38.25,94.3333333333333,3824,9409,2006,7.86666666666667,8.08333333333333,5000,0
"481",2006-03-12,2006-03-12,"PETTIS","MO","TORNADO",0,0,0,0,38.8166666666667,93.4666666666667,3852,9328,2006,8.03333333333333,8.06666666666667,0,0
"482",2006-03-12,2006-03-12,"CASS","MO","TORNADO",2,0,0,0,38.4166666666667,94.1333333333333,3828,9405,2006,8.08333333333333,8.11666666666667,75000,0
"483",2006-03-12,2006-03-12,"HENRY","MO","TORNADO",2,0,1,13,38.4666666666667,94.0666666666667,3833,9355,2006,8.11666666666667,8.41666666666667,5e+05,0
"484",2006-03-12,2006-03-12,"PETTIS","MO","TORNADO",2,0,0,0,38.9333333333333,93.45,3855,9325,2006,8.11666666666667,8.15,0,0
"485",2006-03-12,2006-03-12,"SALINE","MO","TORNADO",2,0,0,6,38.95,93.3833333333333,3908,9309,2006,8.15,8.58333333333333,3e+06,0
"486",2006-03-12,2006-03-12,"SALINE","MO","TORNADO",3,0,0,0,39.05,93.2,3907,9257,2006,8.46666666666667,8.76666666666667,75000,0
"487",2006-03-12,2006-03-12,"SALINE","MO","TORNADO",0,0,0,0,39.05,93.0833333333333,3907,9257,2006,8.63333333333333,8.75,0,0
"488",2006-03-12,2006-03-12,"JOHNSON","MO","TORNADO",2,0,0,4,38.6,93.6666666666667,3842,9332,2006,8.66666666666667,8.95,2e+06,0
"489",2006-03-12,2006-03-12,"HOWARD","MO","TORNADO",3,0,0,0,39.15,92.95,3916,9240,2006,8.76666666666667,9.03333333333333,450000,0
"490",2006-03-12,2006-03-12,"VERNON","MO","TORNADO",1,0,0,2,37.6666666666667,94.25,3745,9406,2006,8.78333333333333,9,7e+05,0
"491",2006-03-12,2006-03-12,"CLARK","MO","TORNADO",0,0,0,0,40.45,91.95,4027,9156,2006,9.13333333333333,9.15,500,0
"492",2006-03-12,2006-03-12,"JACKSON","MO","TORNADO",0,0,0,0,39.2,94.2166666666667,3913,9411,2006,9.2,9.25,1000,0
"493",2006-03-12,2006-03-12,"RAY","MO","TORNADO",1,0,0,0,39.2166666666667,94.1666666666667,3916,9357,2006,9.25,9.58333333333333,4e+05,0
"494",2006-03-12,2006-03-12,"ST. CLAIR","MO","TORNADO",0,0,0,0,37.8833333333333,93.8166666666667,3757,9340,2006,9.28333333333333,9.48333333333333,150000,0
"495",2006-03-12,2006-03-12,"BARTON","MO","TORNADO",0,0,0,0,37.4166666666667,94.3,3729,9406,2006,9.3,9.53333333333333,0,0
"496",2006-03-12,2006-03-12,"RANDOLPH","MO","TORNADO",3,0,4,26,39.3166666666667,92.4833333333333,3920,9220,2006,9.3,9.55,5e+06,0
"497",2006-03-12,2006-03-12,"NEWTON","MO","TORNADO",1,0,0,1,36.7833333333333,94.4666666666667,3652,9423,2006,9.41666666666667,9.58333333333333,2e+05,0
"498",2006-03-12,2006-03-12,"DADE","MO","TORNADO",0,0,0,0,37.4833333333333,94.1,3734,9354,2006,9.53333333333333,9.83333333333333,0,0
"499",2006-03-12,2006-03-12,"MONROE","MO","TORNADO",2,0,0,0,39.3666666666667,92.3166666666667,3927,9211,2006,9.55,9.71666666666667,0,0
"500",2006-03-12,2006-03-12,"NEWTON","MO","TORNADO",0,0,0,0,36.8666666666667,94.3666666666667,3652,9422,2006,9.6,9.6,10000,0
"501",2006-03-12,2006-03-12,"MONROE","MO","TORNADO",4,0,0,0,39.45,92.1833333333333,3939,9144,2006,9.71666666666667,10.3333333333333,0,0
"502",2006-03-12,2006-03-12,"CARROLL","MO","TORNADO",0,0,0,0,39.3,93.6833333333333,3922,9328,2006,9.73333333333333,10.0833333333333,250000,0
"503",2006-03-12,2006-03-12,"CEDAR","MO","TORNADO",0,0,0,0,37.5833333333333,93.8833333333333,3743,9338,2006,9.83333333333333,10.1,0,0
"504",2006-03-12,2006-03-12,"POLK","MO","TORNADO",0,0,0,0,37.7333333333333,93.6166666666667,3749,9332,2006,10.1,10.25,0,0
"505",2006-03-12,2006-03-12,"HICKORY","MO","TORNADO",0,0,0,0,37.7833333333333,93.5166666666667,3752,9328,2006,10.25,10.3833333333333,0,0
"506",2006-03-12,2006-03-12,"LAWRENCE","MO","TORNADO",3,0,1,1,36.9833333333333,93.8,3702,9339,2006,10.25,10.4166666666667,5e+06,0
"507",2006-03-12,2006-03-12,"HICKORY","MO","TORNADO",3,0,0,19,37.85,93.4333333333333,3759,9310,2006,10.2833333333333,10.6166666666667,1e+06,0
"508",2006-03-12,2006-03-12,"MORGAN","MO","TORNADO",2,0,0,5,38.2833333333333,92.85,3817,9251,2006,10.3333333333333,10.5,850000,0
